ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,Report Card Type,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2022,"School District 5
Of Lexington
And Richland
Counti",Ballentine Elementary School,3205055,E,1040 Bickley Road,Irmo,SC,29063,K-5,559,803-476-4500,www.lexrich5.org/Ballentine.cfm,Robin W. Bright,,,37
2022,"School District 5
Of Lexington
And Richland
Counti",Oak Pointe Elementary,3205056,E,1 River Bottom Rd.,Irmo,SC,29063,PK-5,525,803-476-4100,https://www.lexrich5.org/opes,Kristie Smith,,,37
2022,"School District 5
Of Lexington
And Richland
Counti",Spring Hill High School,3205057,H,11629 Broad River Road,Chapin,SC,29036,9-12,1118,803-476-8700,https://www.lexrich5.org/shhs,Dr. Michael Lofton,,,85
2022,"School District 5
Of Lexington
And Richland
Counti",Chapin Middle School,3205058,M,11661 Broad River Road,Chapin,SC,29036,7-8,944,803-722-5500,https://www.lexrich5.org/cms,Stephanie Huckabee,,,62
2022,"School District 5
Of Lexington
And Richland
Counti",Piney Woods Elementary School,3205059,E,814 Amicks Ferry Road,Chapin,SC,29036,PK-4,415,803-756-1100,www.lexrich5.org/pwes,Cassy Paschal,,,30
2022,"School District 5
Of Lexington
And Richland
Counti","School District 5 Of Lexington And
Richland Counti",3205999,D,1020 Dutch Fork Rd.,Irmo,SC,29063,PK-12,17245,803-476-8000,www.lexrich5.org,"Dr. Akil E. Ross, Sr.","Dr. Akil E. Ross,
Sr.","Mrs. Jan
Hammond",1281
2022,"Mccormick
County School
District",Mccormick High School,3301001,H,6981 SC Hwy-28 S,McCormick,SC,29835,9-12,189,864-443-0040,www.mccormick.k12.sc.us,Gena K. Wideman,,,13
2022,"Mccormick
County School
District",Mccormick Middle School,3301002,M,6979 SC Hwy 28-S,McCormick,SC,29835,6-8,181,864-443-2243,www.mccormick.k12.sc.us,Gena K. Wideman,,,13
2022,"Mccormick
County School
District",Mccormick Elementary School,3301003,E,6977 Hwy 28 South,"McCormick, SC",SC,29835,PK-5,245,864-443-2292,https://es.mccormick.k12.sc,Angela S.  White,,,19
2022,"Mccormick
County School
District",Mccormick County School District,3301999,D,821 N Mine St,McCormick,SC,29835,PK-12,615,8648522435,https://www.mccormick.k12.sc.us/,Dr. Jaime Hembree,"Dr. Jaime
Hembree","Heather
McNally",45
2022,"Marion County
School District",Marion High School,3410002,H,1205 S. Main Street,Marion,SC,29571,9-12,640,843-423-2571,https://www.marion.k12.sc.us/Domain/10,Dr. Daris F. Gore,,,42
2022,"Marion County
School District",Easterling Primary School,3410003,P,600 East Northside Ave.,Marion,SC,29571,PK-2,487,843-423-8335,https://www.marion.k12.sc.us/Domain/13,Mykea Jordan,,,30
2022,"Marion County
School District",Marion Intermediate School,3410004,E,2320  N Highway 41A,Marion,SC,29571,3-5,462,8434238345,https://www.marion.k12.sc.us/Page/11,Tanya Roberts,,,30
2022,"Marion County
School District",Johnakin Middle School,3410007,M,601 Gurley Street,Marion,SC,29571,6-8,494,843-423-8360,https://www.marion.k12.sc.us/Domain/16,"Mark C.Fraiser, I",,,25
2022,"Marion County
School District",Mullins High School,3410008,H,747 Millers Road,Mullins,SC,29574,9-12,538,843-464-3710,https://www.marion.k12.sc.us/Domain/11,Michael Stone,,,39
2022,"Marion County
School District",Palmetto Middle School,3410009,M,305 O'Neal Street,Mullins,SC,29574,6-8,349,843-464-3730,https://www.marion.k12.sc.us/Domain/14,Dr. Regina J. Gilchrist,,,15
2022,"Marion County
School District",Mccormick Elementary School,3410010,E,1123 Sandy Bluff Road,Mullins,SC,29574,3-5,315,8434643760,marion.k12.sc.us?domain/185,Thomas M. Drew,,,16
2022,"Marion County
School District",North Mullins Primary School,3410013,P,105 Charles Street,Mullins,SC,29574,PK-2,379,843-464-3750,https://www.marion.k12.sc.us/Domain/18,Kimberly Fogan,,,31
2022,"Marion County
School District",Creek Bridge Stem Academy,3410025,E,6642 Hwy 41,Marion,SC,29571,PK-8,335,843-362-3500,https://www.marion.k12.sc.us/Domain/12,Stacy Wilbanks,,,27
2022,"Marion County
School District",Creek Bridge Stem Academy,3410025,M,6642 Hwy 41,Marion,SC,29571,PK-8,335,843-362-3500,https://www.marion.k12.sc.us/Domain/12,Stacy Wilbanks,,,27
2022,"Marion County
School District",Marion County School District,3410999,D,719 N Main Street,Marion,SC,29571,PK-12,3999,843-423-1811,https://www.marion.k12.sc.us/,Dr. Kandace Bethea,"Dr. Kandace
Bethea","Patricia
Atkinson",267
2022,"Marlboro County
School District",Bennettsville Primary School,3501012,P,301 Jefferson Street,Bennettsville,SC,29512,PK-3,584,843-479-5936,http://bps.marlboro.k12.sc.us,Gail S Redding,,,33
2022,"Marlboro County
School District",Mccoll Elementary Middle School,3501020,E,700 North Main Street,McColl,SC,29570,PK-8,658,843-523-5371,https://mem.marlboro.k12.sc.us/,Joy Rankin,,,37
2022,"Marlboro County
School District",Mccoll Elementary Middle School,3501020,M,700 North Main Street,McColl,SC,29570,PK-8,658,843-523-5371,https://mem.marlboro.k12.sc.us/,Joy Rankin,,,37
2022,"Marlboro County
School District",Clio Elementary School,3501023,E,2635 Highway 9 East,Clio,SC,29525,PK-5,204,(843)586-9391,http://ces.marlboro.k12.sc.us/o/cem,Mahilda Douglas,,,11
2022,"Marlboro County
School District",Wallace Elementary Middle School,3501025,E,3643 Hwy 9,Wallace,SC,29596,PK-8,469,8435377493,wem.marlboro.k12.sc.us,Crystal Halma,,,26
2022,"Marlboro County
School District",Wallace Elementary Middle School,3501025,M,3643 Hwy 9,Wallace,SC,29596,PK-8,469,8435377493,wem.marlboro.k12.sc.us,Crystal Halma,,,26
2022,"Marlboro County
School District",Marlboro County High School,3501026,H,951 Fayetteville Ave. Ext,Bennettsville,SC,29512,9-12,991,843-479-5900,mhs.marlboro.k12.sc.us,Dr. Jamane Watson,,,53
2022,"Marlboro County
School District",Blenheim Middle School Of Discovery,3501027,M,143 Highland St.,Blenheim,SC,29516,6-8,534,843-528-3262,"https://bmsd.marlboro.k12.sc.us/o/bem
",Dr. Dionne Vance,,,28
2022,"Marlboro County
School District",Bis.Marlboro.K12.Sc.Us,3501029,E,701 Cheraw Street,Bennettsville,SC,29512,4-5,224,843-479-5941,bis.marlboro.k12.sc.us,Ashley Taylor,,,13
2022,"Marlboro County
School District",Marlboro County School District,3501999,D,122 Broad Street,Bennettsville,SC,29512,PK-12,3664,843-479-4016,https://www.marlboro.k12.sc.us/,Donald Andrews,"Donald
Andrews","Jackie
Branch",202
2022,"School District
Of Newberry
County",Newberry High School,3601001,H,3113 Main Street,Newberry,SC,29108,9-12,724,803-321-2621,https://www.newberryhs.org/o/nhs,Amanda Finley,,,51
2022,"School District
Of Newberry
County",Mid-Carolina High School,3601002,H,377 Cy Schumpert Rd,Prosperity,SC,29127,9-12,734,803-364-2134,https://www.mid-carolinahighschool.org/,Ray Cooper,,,42
2022,"School District
Of Newberry
County",Whitmire Community School,3601004,H,2597 SC Hwy 66,Whitmire,SC,29178,6-12,274,803-694-2320,whtimirecommunityschool.org,Allison Stribble,,,13
2022,"School District
Of Newberry
County",Whitmire Community School,3601004,M,2597 SC Hwy 66,Whitmire,SC,29178,6-12,274,803-694-2320,whtimirecommunityschool.org,Allison Stribble,,,13
2022,"School District
Of Newberry
County",Boundary Street Elementary,3601005,E,1406 Boundary Street,Newberry,SC,29108,PK-5,440,803-321-2616,www.boundarystreet.org,Joy C. Fore,,,38
2022,"School District
Of Newberry
County",Gallman Elementary School,3601008,E,255 Hawkins Road,Newberry,SC,29108,PK-5,468,803-321-2655,gallmangators.org,Nikki Hunter,,,36
2022,"School District
Of Newberry
County",Pomaria-Garmany Elementary School,3601009,E,7288 US Hwy 176,Pomaria,SC,29126,PK-5,336,803-321-2651,https://www.pomaria-garmany.org/,Lindsey Folk,,,29
2022,"School District
Of Newberry
County",Little Mountain Elementary School,3601010,E,692 Mill Road,Little Mountain,SC,29075,PK-5,393,803-945-7721,https://www.newberry.k12.sc.us/o/little-mountain,Kimberly S Mack,,,29
2022,"School District
Of Newberry
County",Reuben Elementary School,3601015,E,3605 Spearman Road,Newberry,SC,29127,PK-5,144,803-321-2664,https://www.reubenes.org/o/reuben,Kelly J. Folk,,,10
2022,"School District
Of Newberry
County",Newberry Elementary School,3601018,E,1829 Nance Streeet,Newberry,SC,29108,PK-5,435,803-321-2670,https://www.newberryes.org/o/nes,Dr. Stacy Farr,,,34
2022,"School District
Of Newberry
County",Mid-Carolina Middle School,3601019,M,6794 US Highway 76,Prosperity,SC,29127,6-8,535,803-364-3634,https://www.mcmiddle.org/o/mcms,Deedee Westwood,,,47
2022,"School District
Of Newberry
County",Newberry Middle School,3601020,M,125 O'Neal Street,"Newberry, SC",SC,29108,6-8,663,803-321-2640,https://www.newberrymiddleschool.org/o/nms,Tiffany Chaplin,,,54
2022,"School District
Of Newberry
County",Whitmire Community School,3601021,E,2597 SC HWY 66,Whitmire,SC,29178,PK-5,230,803-694-2320,whitmirecommunityschool.org,Allison Stribble,,,28
2022,"School District
Of Newberry
County",Prosperity-Rikard Elementary School,3601022,E,381 South Wheeler Ave,Prosperity,SC,29127,PK-5,373,803-364-2321,https://www.prosperity-rikardes.org/o/pre,April Bailey Peel,,,29
2022,"School District
Of Newberry
County",School District Of Newberry County,3601999,D,3419 Main Street,Newberry,SC,29108,PK-12,5749,8039248200,www.newberry.k12.sc.us,Mr. Alvin Pressley,"Mr. Alvin
Pressley","Mrs. Lucy
Anne
Meetze",460
2022,"School District
Of Oconee
County",Seneca Senior High School,3701005,H,100 Bobcat Ridge,Seneca,SC,29678,9-12,987,864-886-4460,https://shs.sdoc.org/,Dylan T. Hudson,,,53
2022,"School District
Of Oconee
County",Walhalla Middle School,3701006,M,151 Razorback Lane,Walhalla,SC,29691,6-8,820,864-886-4485,wms.sdoc.org,Scott Dixon,,,59
2022,"School District
Of Oconee
County",Walhalla High School,3701007,H,4701 SC Hwy 11,Walhalla,SC,29691,9-12,1154,864-886-4490,whs.sdoc.org,Steve Garrett,,,60
2022,"School District
Of Oconee
County",West-Oak High School,3701008,H,130 Warrior Lane,Westminster,SC,29693,9-12,802,864-886-4530,www.oconee.k12.sc.us/WestOakHS.cfm,"Dr. Brandon T.
Blackwell",,,48
2022,"School District
Of Oconee
County",Keowee Elementary School,3701012,E,7051 Keowee School Road,Seneca,SC,29672,PK-5,375,864-886-4475,https://kes.sdoc.org/,Joshua Holliday,,,29
2022,"School District
Of Oconee
County",Northside Elementary School,3701013,E,710 N. Townville Street,Seneca,SC,29678,PK-5,644,864-886-4445,https://nes.sdoc.org/,Elizabeth McDonald,,,47
2022,"School District
Of Oconee
County",James M. Brown Elementary School,3701016,E,225 Coffee Road,Walhalla,SC,29691,PK-5,604,864-718-4200,https://jmb.sdoc.org/,Ashley S. Robertson,,,54
2022,"School District
Of Oconee
County",Ravenel Elementary School,3701017,E,150 Ravenel School Road,Seneca,SC,29678,PK-5,538,864-886-4450,https://res.sdoc.org/,Robin R Cox,,,42
2022,"School District
Of Oconee
County",Tamassee-Salem Elementary,3701020,E,9950 N HWY 11,Tamassee,SC,29686,PK-5,230,864-886-4540,https://tse.sdoc.org/,Robert L. Norizsan Jr.,,,24
2022,"School District
Of Oconee
County",Walhalla Elementary School,3701022,E,508 Fowler Road,West Union,SC,29696,PK-5,595,864-886-4482,https://wae.sdoc.org/,Christi Hartsock,,,44
2022,"School District
Of Oconee
County",Westminster Elementary School,3701023,E,206 Hamilton Drive,"Westminster, SC",SC,29693,PK-5,368,864-886-4520,www.wes.sdoc.org,Liza Smith,,,35
2022,"School District
Of Oconee
County",Seneca Middle School,3701026,M,810 W South 4th Street,Seneca,SC,29678,6-8,832,864-886-4455,https://sms.sdoc.org/,Darrell McDowell,,,58
2022,"School District
Of Oconee
County",Fair-Oak Elementary School,3701027,E,1964 Oakway Road,Westminster,SC,29693,PK-5,602,864-886-4505,www.foes.sdoc.org,David Thompson,,,47
2022,"School District
Of Oconee
County",Orchard Park Elementary,3701028,E,600 Toccoa Highway,Westminster,SC,29693,PK-5,419,864-718-4300,ope.sdoc.org,Josh Wittrock,,,39
2022,"School District
Of Oconee
County",West-Oak Middle School,3701030,M,501 Westminster Hwy,Westminster,SC,29693,6-8,703,864-886-4525,wom.sdoc.org,April Gambrell,,,54
2022,"School District
Of Oconee
County",Blue Ridge Elementary School,3701031,E,995 South Oak Street,Seneca,SC,29678,PK-5,556,864-886-4550,https://bre.sdoc.org/,Stephanie Hammond,,,48
2022,"School District
Of Oconee
County",School District Of Oconee County,3701999,D,414 South Pine Street,Walhalla,SC,29691,PK-12,10229,864-886-4400,https://www.sdoc.org,Dr. Michael Thorsland,"Dr. Michael
Thorsland","Denise
McCormick",772
2022,"Orangeburg
County School
District",Bethune-Bowman Middle/High,3809010,H,4857 Charleston Hwy.,Rowesville,SC,29133,6-12,356,803-516-6011,https://www.ocsdsc.org/BethuneBowmanMH,Lakekia J. Lewis,,,19
2022,"Orangeburg
County School
District",Bethune-Bowman Middle/High,3809010,M,4857 Charleston Hwy.,Rowesville,SC,29133,6-12,356,803-516-6011,https://www.ocsdsc.org/BethuneBowmanMH,Lakekia J. Lewis,,,19
2022,"Orangeburg
County School
District",Bethune-Bowman Elementary,3809012,E,4857 Charleston Hwy.,Rowesvilles,SC,29133,PK–5,292,8035336371,https://www.ocsdsc.org/BethuneBowmanES,Lakekia J. Lewis,,,17
2022,"Orangeburg
County School
District",Holly Hill-Roberts Middle School,3809018,M,530 Hesseman Ave,Holly Hill,SC,29059,6-8,430,803-496-3818,https://www.ocsdsc.org/,"Robert M. Hemby, II",,,26
2022,"Orangeburg
County School
District",Holly Hill Elementary School,3809019,E,1490 Brant Ave.,Holly Hill,SC,29059,PK–5,313,803-496-3464,https://www.ocsdsc.org/HollyHillES,Mr. Johnnie Smith,,,20
2022,"Orangeburg
County School
District",St. James-Gaillard Elementary,3809021,E,1555 Gardensgate Road,Eutawville,SC,29048,PK–5,234,8034927927,https://www.ocsdsc.org/StJamesGaillardES,Keonia Gilliard,,,12
2022,"Orangeburg
County School
District",Vance-Providence Elementary School,3809022,E,633 Camden Road,Vance,SC,29163,PK–5,210,803-492-7766,https://www.ocsdsc.org/VanceProvidenceES,LaTonya S. Durant,,,12
2022,"Orangeburg
County School
District",Edisto High School,3809024,H,500 RM Foster Rd.,Cordova,SC,29039,9–12,670,803-531-1553,https://www.ocsdsc.org/Domain/34,Alexis King,,,35
2022,"Orangeburg
County School
District",Carver-Edisto Middle School,3809025,M,2018 Carver School Road,Cope,SC,29038,6–8,546,803-534-3554,https://www.ocsdsc.org/CarverEdistoMS,Karen F. James,,,28
2022,"Orangeburg
County School
District",Edisto Primary School,3809026,P,3239 Cordova Road,Cordova,SC,29039,PK–2,507,803-536-4782,https://www.ocsdsc.org/EdistoPS,Dr. Steven D. Preast,,,31
2022,"Orangeburg
County School
District",Robert E. Howard Middle School,3809027,M,1255 Belleville Road,Orangeburg,SC,29115,6–8,410,8035346535,www.ocsddsc.org/HowardMS,Dr. Sharon F. Hampton,,,20
2022,"Orangeburg
County School
District",Orangeburg-Wilkinson High School,3809028,H,601 Bruin Parkway,Orangeburg,SC,29118,9-12,1059,803-534-6180,https://www.ocsdsc.org/Page/69,Rahim El-Amin,,,38
2022,"Orangeburg
County School
District",Marshall Elementary School,3809034,E,1441 Marshall Street,Orangeburg,SC,29118,PK–5,699,803-534-7865,https://www.ocsdsc.org/MarshallES,William R. Whitehurst,,,32
2022,"Orangeburg
County School
District",Brookdale Elementary School,3809036,E,394 Brookdale Drive,Orangeburg,SC,29115,PK–5,235,803-534-5982,https://www.ocsdsc.org/BrookdaleES,Mrs. LaTonya Nelson,,,12
2022,"Orangeburg
County School
District",William J. Clark Middle School,3809037,M,919 Bennett Ave,ORANGEBURG,SC,29115,6–8,665,803-531-2200,https://www.ocsdsc.org/ClarkMS,Donyale Mosley,,,35
2022,"Orangeburg
County School
District",Sheridan Elementary,3809039,E,1139 Hillsboro Road,Orangeburg,SC,29115,PK–5,470,803-534-7504,https://www.ocsdsc.org/SheridanES,Sammie L. Gordon Jr.,,,23
2022,"Orangeburg
County School
District",Whittaker Elementary School,3809040,E,"790 Whittaker
Parkway
Orangebug",Orangeburg,SC,29115,PK–5,393,803-534-6559,https://www.ocsdsc.org/WhittakerES,Teresa C Jennings,,,22
2022,"Orangeburg
County School
District",North Middle High School,3809042,H,"692 Cromer Ave 
",North,SC,29112,6–12,261,(803) 257-2541,www.ocsdsc.org/NorthMH,"Dr. Kuterah L.
Singletary",,,17
2022,"Orangeburg
County School
District",North Middle High School,3809042,M,"692 Cromer Ave 
",North,SC,29112,6–12,261,(803) 257-2541,www.ocsdsc.org/NorthMH,"Dr. Kuterah L.
Singletary",,,17
2022,"Orangeburg
County School
District",Dover Elementary,3809044,E,1411 Bedford Avenue,North,SC,29112,PK–5,267,803-247-2184,https://www.ocsdsc.org/DoverES,Sylvia Williams,,,17
2022,"Orangeburg
County School
District",Elloree Elementary School,3809047,E,200 Warrior Drive,Elloree,SC,29047,PK–8,397,803-897-2233,www.ocsdsc.org,"Dr. Casandra H.
Jenkins",,,27
2022,"Orangeburg
County School
District",Elloree Elementary School,3809047,M,200 Warrior Drive,Elloree,SC,29047,PK–8,397,803-897-2233,www.ocsdsc.org,"Dr. Casandra H.
Jenkins",,,27
2022,"Orangeburg
County School
District",Lake Marion High School,3809048,H,3656 Tee Vee Road,Santee,SC,29142,9–12,679,8038549213,https://www.ocsdsc.org,Daryl B Brockington,,,40
2022,"Orangeburg
County School
District",Branchville High School,3809049,H,1349 Dorange Road,Branchville,SC,29432,6–12,320,803-274-8875,https://www.ocsdsc.org/BranchvilleHS,Charles Gregory,,,19
2022,"Orangeburg
County School
District",Branchville High School,3809049,M,1349 Dorange Road,Branchville,SC,29432,6–12,320,803-274-8875,https://www.ocsdsc.org/BranchvilleHS,Charles Gregory,,,19
2022,"Orangeburg
County School
District",Lockett Elementary School,3809051,E,1349 Dorange Road,Branchville,SC,29432,PK–5,233,803-274-8588,www.ocsdsc.org/LockettES,Glenda Westbury,,,16
2022,"Orangeburg
County School
District",Edisto Elementary,3809053,E,136 WoodOlive Lane,Orangeburg,SC,29115,3-5,460,803 531 7646,www.ocsdsc.org/EdistoES,ERIC BROWN,,,26
2022,"Orangeburg
County School
District",Hunter- Kinard- Tyler High School,3809054,H,"7066 Norway Road
323 Lombardi
Court",Orangeburg,SC,29118,6-12,204,8032634832,ocsdsc.org/HunterKinardTylerMH,Deneathra Butler,,,19
2022,"Orangeburg
County School
District",Hunter- Kinard- Tyler High School,3809054,M,"7066 Norway Road
323 Lombardi
Court",Orangeburg,SC,29118,6-12,204,8032634832,ocsdsc.org/HunterKinardTylerMH,Deneathra Butler,,,19
2022,"Orangeburg
County School
District",Hunter Kinard Tyler Elementary,3809055,E,7066 Norway Rd,Neeses,SC,29107,PK-5,190,803-263-4441,https://www.ocsdsc.org/HunterKinardTylerES,Gloria D. Jenkins,,,13
2022,"Orangeburg
County School
District",Rivelon Elementary School,3809056,P,350 Thomas Ecklund Circle,Orangeburg,SC,29115,PK–2,233,803.534.2949,res.ocsdsc.org,Dr. Rena Bowman,,,12
2022,"Orangeburg
County School
District",Mellichamp Elementary School,3809057,E,"350 Murray Road, Orangeburg,
SC",Orangeburg,SC,29115,3-5,202,803-534-8044,http:www.ocsdsc.org/MellichampES,Dr. Elrica C. Glover,,,16
2022,"Orangeburg
County School
District",Ocsd High School For Health Professions,3809601,H,130 Howard Hill Dr.,Orangeburg,SC,29118,9–12,384,803-535-1693,hshpsc.org,Derwin J. Farr,,,23
2022,"Orangeburg
County School
District",Orangeburg County School District,3809999,D,102 Founders Court,Orangeburg,SC,29118,PK-12,11319,803-534-5454,www.ocsdsc.org,Dr. Shawn Foster,"Dr. Shawn
Foster","Ruby
Edwards",627
