ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2023,"Marion County
School District",Mullins High School,3410008,H,747 Millers Rd,Mullins,SC,29574,9-12,557,843-464-3710,https://www.marion.k12.sc.us/Domain/11,Rebecca Ford,,,32
2023,"Marion County
School District",Palmetto Middle School,3410009,M,305 O'Neal Street,Mullins,SC,29574,6-8,334,843-464-3730,https://www.marion.k12.sc.us/Domain/14,Dr. Regina J. Gilchrist,,,10
2023,"Marion County
School District","Mccormick Elementary
School",3410010,E,"1123 Sandy Bluff
Rd",Mullins,SC,29574,3-5,293,8434643760,https://www.marion.k12.sc.us/Domain/15,Shawn Perry,,,13
2023,"Marion County
School District","North Mullins Primary
School",3410013,P,,Marion,SC,29571,PK-2,387,,,Kimberly Fogan,,,30
2023,"Marion County
School District","Creek Bridge Stem
Academy",3410025,E,"6641 HWY 41
South Alt",Marion,SC,29571,PK-8,326,843-362-3500,https://www.marion.k12.sc.us/Domain/12,"Taquilla LaShay
Barksdale",,,19
2023,"Marion County
School District","Creek Bridge Stem
Academy",3410025,M,"6641 HWY 41
South Alt",Marion,SC,29571,PK-8,326,843-362-3500,https://www.marion.k12.sc.us/Domain/12,"Taquilla LaShay
Barksdale",,,19
2023,"Marion County
School District","Marion County School
District",3410999,D,719 N Main Street,Marion,SC,29571,PK-12,3875,843-423-1811,https://www.marion.k12.sc.us/,Dr. Kandace Bethea,"Dr. Kandace
Bethea","Patricia
Atkinson",207
2023,Marlboro,"Bennettsville Primary
School",3501012,P,"301 Jefferson
Street",Bennettsville,SC,29512,PK-3,552,843-479-5936,http://bps.marlboro.k12.sc.us,Gail Redding,,,33
2023,Marlboro,"Mccoll Elementary Middle
School",3501020,E,"700 North Main
Street",McColl,SC,29570,PK-8,643,843-523-5371,https://mem.marlboro.k12.sc.us/,Oscar C. Gregg III,,,31
2023,Marlboro,"Mccoll Elementary Middle
School",3501020,M,"700 North Main
Street",McColl,SC,29570,PK-8,643,843-523-5371,https://mem.marlboro.k12.sc.us/,Oscar C. Gregg III,,,31
2023,Marlboro,Clio Elementary School,3501023,E,"2635 Highway 9
East",Clio,SC,29525,PK-5,206,(843)586-9391,ces.marlboro.k12.sc.us,Mahilda Douglas,,,12
2023,Marlboro,"Wallace Elementary Middle
School",3501025,E,"3643 Highway 9
West",Wallace,SC,29596,PK-8,432,843-537-7493,wem.marlboro.k12.sc.us,Crystal Halma,,,26
2023,Marlboro,"Wallace Elementary Middle
School",3501025,M,"3643 Highway 9
West",Wallace,SC,29596,PK-8,432,843-537-7493,wem.marlboro.k12.sc.us,Crystal Halma,,,26
2023,Marlboro,Marlboro County High,3501026,H,,,,0,9-12,1047,,,,,,52
2023,Marlboro,"Blenheim Middle School Of
Discovery",3501027,M,143 Highland Street,Blenheim,SC,29516,6-8,444,843-528-3262,bmsd.marlboro.k12.sc.us,Dr. Dionne Vance,,,25
2023,Marlboro,"Bennettsville Intermediate
School",3501029,E,701 Cheraw St.,Bennettsville,SC,29512,4-5,225,843-479-5941,https://bis.marlboro.k12.sc.us/o/bis,Lawrence N. Dease,,,14
2023,Marlboro,Marlboro,3501999,D,,,,,PK-12,3549,,,,,,194
2023,"School District
Of Newberry
County",Newberry High School,3601001,H,3113 Main Street,Newberry,SC,29108,9-12,802,803-321-2621,https://www.newberryhs.org/,Dr. Brandon R. Ross,,,44
2023,"School District
Of Newberry
County",Mid-Carolina High School,3601002,H,"377 Cy Schumpert
Rd",Prosperity,SC,29127,9-12,723,803-364-2134,https://www.mid-carolinahighschool.org/o/mchs,Ray Cooper,,,42
2023,"School District
Of Newberry
County","Whitmire Community
School",3601004,H,"2597 SC HWY 66
",Whitmire,SC,29178,6-12,281,803-694-2320,whitmirecommunityschool.org,Allison Stribble,,,28
2023,"School District
Of Newberry
County","Whitmire Community
School",3601004,M,"2597 SC HWY 66
",Whitmire,SC,29178,6-12,281,803-694-2320,whitmirecommunityschool.org,Allison Stribble,,,28
2023,"School District
Of Newberry
County","Boundary Street
Elementary",3601005,E,"1406 Boundary
Street",Newberry,SC,29108,PK-5,432,803-321-2616,boundarystreet.org,Joy C. Fore,,,36
2023,"School District
Of Newberry
County","Gallman Elementary
School",3601008,E,255 Hawkins Road,Newberry,SC,29108,PK-5,468,803-321-2655,gallmangators.org,Nikki Hunter,,,35
2023,"School District
Of Newberry
County","Pomaria-Garmany
Elementary School",3601009,E,7288 US Hwy 176,Pomaria,SC,29126,PK-5,329,803-321-2651,https://www.pomaria-garmany.org/,Lindsey Folk,,,28
2023,"School District
Of Newberry
County","Little Mountain Elementary
School",3601010,E,692 Mill Road,Little Mountain,SC,29075,PK-5,396,803-945-7721,https://www.littlemountaines.org/o/little-mountain,Kimberly S Mack,,,27
2023,"School District
Of Newberry
County",Reuben Elementary School,3601015,E,"3605 Spearman
Road",Newberry,SC,29108,PK-5,153,803-321-2664,https://www.reubenes.org/o/reuben,Kelly J Folk,,,9
2023,"School District
Of Newberry
County","Newberry Elementary
School",3601018,E,1829 Nance Street,Newberry,SC,29108,PK-5,452,803-321-2670,https://www.newberryes.org/o/nes,Susan C. Dawkins,,,27
2023,"School District
Of Newberry
County",Mid-Carolina Middle School,3601019,M,"6794 US Highway
76",Prosperity,SC,29127,6-8,534,803-364-3634,https://www.mcmiddle.org/,Paul Dobyns,,,42
2023,"School District
Of Newberry
County",Newberry Middle School,3601020,M,125 O'Neal Street,Newberry,SC,29108,6-8,616,803-321-2640,https://www.newberrymiddleschool.org/o/nms,Zebulon Lee Reid,,,48
2023,"School District
Of Newberry
County","Whitmire Community
School",3601021,E,2597 SC HWY 66,Whitmire,SC,29178,PK-5,245,803-694-2320,www.whitmirecommunityschool.org,Allison Stribble,,,40
2023,"School District
Of Newberry
County","Prosperity-Rikard
Elementary School",3601022,E,"381 S. Wheeler
Ave",Prosperity,SC,29127,PK-5,375,803-364-2321,https://www.prosperity-rikardes.org/o/pre,April B. Peel,,,26
2023,"School District
Of Newberry
County","School District Of Newberry
County",3601999,D,3419 Main Street,Newberry,SC,29108,PK-12,5806,803-321-2600,https://www.newberry.k12.sc.us/,Mr. Alvin Pressley,"Mr. Alvin
Pressley","Mrs. Lucy
Anne
Meetze",426
2023,"School District
Of Oconee
County",Seneca Senior High School,3701005,H,100 Bobcat Ridge,Seneca,SC,29678,9-12,1052,864-886-4460,shs.sdoc.org,Dylan T. Hudson,,,47
2023,"School District
Of Oconee
County",Walhalla Middle School,3701006,M,"151 Razorback
Lane",Walhalla,SC,29691,6-8,845,864-886-4485,https://wms.sdoc.org/,Scott Dixon,,,56
2023,"School District
Of Oconee
County",Walhalla High School,3701007,H,"4701 Hwy 11
",Walhalla,SC,29691,9-12,1139,864-886-4490,whs.sdoc.org,Jennifer W. Crawford,,,55
2023,"School District
Of Oconee
County",West-Oak High School,3701008,H,130 Warrior Lane,Westminster,SC,29693,9-12,813,864-886-4530,www.oconee.k12.sc.us/WestOakHS.cfm,"Dr. Brandon T.
Blackwell",,,41
2023,"School District
Of Oconee
County",Keowee Elementary School,3701012,E,"7051 Keowee
School Road",Seneca,SC,29672,PK-5,374,864-886-4475,https://kes.sdoc.org/,Joshua L. Holliday,,,27
2023,"School District
Of Oconee
County","Northside Elementary
School",3701013,E,"710 N Townville
Street",Seneca,SC,29678,PK-5,658,864-886-4445,https://nes.sdoc.org/contact-us,Charlotte Kiker,,,43
2023,"School District
Of Oconee
County","James M. Brown
Elementary",3701016,E,225 Coffee Street,Walhalla,SC,29691,PK-5,565,864-886-4470,https://jmb.sdoc.org/,Mary Thrift,,,50
2023,"School District
Of Oconee
County","Ravenel Elementary
School",3701017,E,"150 Ravenel
School Road",Seneca,SC,29678,PK-5,502,864-886-4450,https://res.sdoc.org/,Robin R Cox,,,40
2023,"School District
Of Oconee
County","Tamassee-Salem
Elementary School",3701020,E,9950 N HWY 11,Tamassee,SC,29686,PK-5,214,864-886-4540,https://tse.sdoc.org/,Bobby Norizsan,,,17
2023,"School District
Of Oconee
County","Walhalla Elementary
School",3701022,E,508 Fowler Rd,"West Union, SC",SC,29696,PK-5,595,(864) 886-4480,https://wae.sdoc.org/,Christi Hartsock,,,42
2023,"School District
Of Oconee
County","Westminster Elementary
School",3701023,E,206 Hamilton Drive,Westminster,SC,29693,PK-5,377,864-886-4520,www.wes.sdoc.org,Liza Smith,,,31
2023,"School District
Of Oconee
County",Seneca Middle School,3701026,M,"810 West South
Fourth Street",Seneca,SC,29678,6-8,781,864-886-4455,https://sms.sdoc.org/,"Elizabeth McCauley
McDonald",,,50
2023,"School District
Of Oconee
County","Fair-Oak Elementary
School",3701027,E,1964 Oakway Rd.,Westminster,SC,29693,PK-5,586,864-886-4505,https://foe.sdoc.org/,David Thompson,,,44
2023,"School District
Of Oconee
County",Orchard Park Elementary,3701028,E,600 Toccoa Hwy.,Westminster,SC,29693,PK-5,422,864-718-4300,https://ope.sdoc.org/,Kerri King,,,37
2023,"School District
Of Oconee
County",West Oak Middle,3701030,M,,,,0,6-8,697,,,,,,48
2023,"School District
Of Oconee
County","Blue Ridge Elementary
School",3701031,E,"995 South Oak
Street",Seneca,SC,29678,PK-5,597,864-886-9550,bre.sdoc.org,Stephanie Hammond,,,45
2023,"School District
Of Oconee
County","School District Of Oconee
County",3701999,D,"414 South Pine
Street",Walhalla,SC,29691,PK-12,10217,864-886-4400,https://www.sdoc.org,Dr. Michael Thorsland,"Dr. Michael
Thorsland","Denise
McCormick",706
2023,"Orangeburg
County School
District","Bethune-Bowman
Middle/High School",3809010,H,"4857 Charleston
Hwy.",Rowesville,SC,29133,6-12,374,803-516-6011,https://www.ocsdsc.org/BethuneBowmanMH,Lakekia J. Lewis,,,19
2023,"Orangeburg
County School
District","Bethune-Bowman
Middle/High School",3809010,M,"4857 Charleston
Hwy.",Rowesville,SC,29133,6-12,374,803-516-6011,https://www.ocsdsc.org/BethuneBowmanMH,Lakekia J. Lewis,,,19
2023,"Orangeburg
County School
District","Bethune-Bowman
Elementary School",3809012,E,"4857 Charleston
Hwy",Rowesville,SC,29113,PK–5,288,803-533-6371,https://www.ocsdsc.org/BethuneBowmanES,Lakekia J. Lewis,,,13
2023,"Orangeburg
County School
District","Holly Hill Roberts Middle
School",3809018,M,"530 Hesseman
Avenue",Holly Hill,SC,29059,6-8,418,803-496-5197,https://www.ocsdsc.org/Page/47,Dr. Felisha Williams,,,22
2023,"Orangeburg
County School
District","Holly Hill Elementary
School",3809019,E,1490 Brant Avenue,Holly Hill,SC,29059,PK–5,326,803-496-3464,https://www.ocsdsc.org/HollyHillES,Johnnie Smith Jr.,,,19
2023,"Orangeburg
County School
District","St. James-Gaillard
Elementary School",3809021,E,"1555 Gardensgate
Road
Eutawville,
SC 29048","1555 Gardensgate
Road
Eutawville,
SC 29048",SC,0,PK–5,235,803-492-7927,https://www.ocsdsc.org/StJamesGaillardES,Keonia L. Gilliard,,,11
2023,"Orangeburg
County School
District","Vance-Providence
Elementary School",3809022,E,633 Camden Road,Vance,SC,29163,PK–5,229,8034927766,https://www.ocsdsc.org/VanceProvidenceES,LaTonya S. Durant,,,9
2023,"Orangeburg
County School
District",Edisto High School,3809024,H,500 RM Foster Dr,Cordova,SC,29039,9–12,677,803-536-1553,https://www.ocsdsc.org/EdistoHS,Alexis King,,,36
2023,"Orangeburg
County School
District","Carver-Edisto Middle
School",3809025,M,"2018 Carver School
Road",Cope,SC,29038,6–8,515,803-534-3554,https://www.ocsdsc.org/CarverEdistoMS,Karen F. James,,,31
2023,"Orangeburg
County School
District",Edisto Primary School,3809026,P,"3239 Cordova
Road",Cordova,SC,29039,PK–2,554,803-536-4782,https://www.ocsdsc.org/EdistoPS,Dr. Steven D. Preast,,,31
2023,"Orangeburg
County School
District",Robert E Howard,3809027,M,"1255 Belleville
Road",Orangeburg,SC,29115,6–8,396,803-534-5470,www.ocsdsc.org HowardMS,Phillip Mickles,,,22
2023,"Orangeburg
County School
District","Orangeburg-Wilkinson High
School",3809028,H,601 Bruin Parkway,Orangeburg,SC,29118,9-12,1073,803-534-6180,https://www.ocsdsc.org/OrangeburgWilkinsonHS,Rahim El-Amin,,,39
2023,"Orangeburg
County School
District","Marshall Elementary
School",3809034,E,"1441 Marshall
Street",Orangburg,SC,29115,PK–5,651,803-534-7865,https://www.ocsdsc.org/MarshallES,William Whitehurst,,,28
2023,"Orangeburg
County School
District","Brookdale Elementary
School",3809036,E,"394 Brookdale
Drive",Orangeburg,SC,29115,PK–5,244,803-534-5982,https://www.ocsdsc.org/BrookdaleES,LaTonya Nelson,,,12
2023,"Orangeburg
County School
District","William J. Clark Middle
School",3809037,M,919 Bennett Ave,Orangeburg,SC,29115,6–8,687,803-531-2200,www.ocsdsc.org/ClarkMS,Donyale Mosley,,,31
2023,"Orangeburg
County School
District","Sheridan Elementary
School",3809039,E,"1139 Hillsboro
Road",Orangeburg,SC,29115,PK–5,486,8035347504,https://www.ocsdsc.org/SheridanES,Sammie Gordon,,,22
2023,"Orangeburg
County School
District","Whittaker Elementary
School",3809040,E,"790 Whittaker
Parkway",Orangeburg,SC,29115,PK–5,415,(803) 534-6559,https://www.ocsdsc.org/WhittakerES,Teresa C. Jennings,,,18
2023,"Orangeburg
County School
District",North Middle High School,3809042,H,"692 Cromer
Avenue",North,SC,29112,6–12,257,803-247-2451,www.ocsdsc.org/NorthMH,Debra W. Norman,,,16
2023,"Orangeburg
County School
District",North Middle High School,3809042,M,"692 Cromer
Avenue",North,SC,29112,6–12,257,803-247-2451,www.ocsdsc.org/NorthMH,Debra W. Norman,,,16
2023,"Orangeburg
County School
District",Dover Elementary,3809044,E,"1411 Bedford
Avenue",North,SC,29112,PK–5,240,803-247-2184,https://www.ocsdsc.org/DoverES,Sylvia Williams,,,14
2023,"Orangeburg
County School
District",Elloree Elementary,3809047,E,200 Warrior Drive,Elloree,SC,29047,PK–8,387,803-897-2233,https://www.ocsdsc.org/ElloreeES,Dr. Casandra Jenkins,,,25
2023,"Orangeburg
County School
District",Elloree Elementary,3809047,M,200 Warrior Drive,Elloree,SC,29047,PK–8,387,803-897-2233,https://www.ocsdsc.org/ElloreeES,Dr. Casandra Jenkins,,,25
2023,"Orangeburg
County School
District",Lake Marion High School,3809048,H,"3656 Tee Vee
Road",Santee,SC,29142,9–12,692,803-854-9213,https://www.ocsdsc.org/LakeMarionHS,"Dr. Daryl B.
Brockington",,,27
2023,"Orangeburg
County School
District",Branchville High School,3809049,H,"1349 Dorange
Road",Branchville,SC,29432,6–12,316,803-274-8875,https://www.ocsdsc.org/BranchvilleHS,Charles Gregory,,,17
2023,"Orangeburg
County School
District",Branchville High School,3809049,M,"1349 Dorange
Road",Branchville,SC,29432,6–12,316,803-274-8875,https://www.ocsdsc.org/BranchvilleHS,Charles Gregory,,,17
2023,"Orangeburg
County School
District",Lockett Elementary,3809051,E,"1349 Dorange
Road",Branchville,SC,29432,PK–5,231,803-274-8588,oscdsc.org/LockettES,Chasity Fralix,,,14
2023,"Orangeburg
County School
District",Edisto Elementary,3809053,E,"136 Wood Olive
Land",Orangeburg SC,SC,29117,3-5,444,803 531 5176,www.orangeburgcountyschooldistrct.org/EdistoES,Eric Brown,,,27
2023,"Orangeburg
County School
District","Hunter Kinard Tyler High
School",3809054,H,7066 Norway Road,Neeses,SC,29107,6-12,210,803-263-4832,https://www.ocsdsc.org/HunterKinardTylerMH,Deneathra Butler,,,15
2023,"Orangeburg
County School
District","Hunter Kinard Tyler High
School",3809054,M,7066 Norway Road,Neeses,SC,29107,6-12,210,803-263-4832,https://www.ocsdsc.org/HunterKinardTylerMH,Deneathra Butler,,,15
2023,"Orangeburg
County School
District","Hunter Kinard Tyler
Elementary",3809055,E,7066 Norway Rd,Neeses,SC,29107,PK-5,208,803-263-4441,https://www.ocsdsc.org/HunterKinardTylerES,Gloria D. Jenkins,,,10
2023,"Orangeburg
County School
District",Rivelon Elementary,3809056,P,"350 Thomas
Ecklund Circle",Orangeburg,SC,29115,PK–2,222,8035342949,res@ocsdsc.org,Dr. Rena Bowman,,,11
2023,"Orangeburg
County School
District","Mellichamp Elementary
School",3809057,E,350 Murray Road,Orangeburg,SC,29115,3-5,204,803-534-8044,http://www.ocsdsc.org/MellichampES,Dr. Elrica Glover,,,13
2023,"Orangeburg
County School
District","Orangeburg County School
District",3809999,D,"102 Founders
Court",Orangeburg,SC,29118,PK-12,10979,803-534-5454,www.ocsdsc.org,Shawn Foster,"Shawn
Foster","Ruby
Edwards",598
2023,"School District
Of Pickens
County",Dacusville Middle School,3901001,M,"899 Thomas Mill
Road",Easley,SC,29640,6-8,251,864-397-3500,dms.pickens.k12.sc.us,Wanda B. Tharpe,,,19
2023,"School District
Of Pickens
County","R.C. Edwards Middle
School",3901002,M,"1157 Madden
Bridge Road",Central,SC,29630,6-8,840,864-397-4200,https://rce.pickens.k12.sc.us/,Thomas Preisig,,,41
2023,"School District
Of Pickens
County",D.W. Daniel High,3901003,H,"140 Blue and Gold
Boulevard",Central,SC,29630,9-12,1201,864-397-2900,dhs.pickens.k12.sc.us,Gary Culler,,,58
2023,"School District
Of Pickens
County","Richard H. Gettys Middle
School",3901004,M,"510 S Pendleton
Street",Easley,SC,0,6-8,1284,8643973900,https://gms.pickens.k12.sc.us/,Dr. Michael Cory,,,69
2023,"School District
Of Pickens
County",Easley High School,3901005,H,"154 Green Wave
Blvd.",Easley,SC,29642,9-12,1904,864-397-3100,https://ehs.pickens.k12.sc.us/,Josh Oxendine,,,85
2023,"School District
Of Pickens
County",Liberty High School,3901006,H,"124 Red Devil
Drive",Liberty,SC,29657,9-12,684,8643972610,https://lhs.pickens.k12.sc.us/,Johnny Garrett,,,40
2023,"School District
Of Pickens
County",Pickens Middle School,3901007,M,140 Torch Lane,Pickens,SC,29671,6-8,546,864-397-4100,https://pms.pickens.k12.sc.us/o/pms,Dr. James King,,,35
2023,"School District
Of Pickens
County",Pickens High School,3901008,H,150 Blue Flame Dr,Pickens,SC,29671,9-12,1376,864-397-3600,https://phs.pickens.k12.sc.us,Jeff Duncan,,,80
2023,"School District
Of Pickens
County","Central Academy Of The
Arts",3901014,E,608 Johnson Road,Central,SC,29630,PK-5,443,864-397-1400,https://caa.pickens.k12.sc.us/o/caa,Tish Goode,,,31
2023,"School District
Of Pickens
County","Crosswell Elementary
School",3901015,E,161 School Road,Easley,SC,29642,PK-5,531,864-397-1610,https://cwe.pickens.k12.sc.us/,Andy Holliday,,,37
2023,"School District
Of Pickens
County","Dacusville Elementary
School",3901016,E,200 Cherokee Trail,Easley,SC,29640,PK-5,563,8643972800,des.pickens.k12.sc.us,"Travis Andrew
Chapman",,,32
2023,"School District
Of Pickens
County","East End Elementary
School",3901017,E,"505 East 2nd
Avenue","Easley, South
Carolina",SC,29640,PK-5,574,864-397-1700,eee.pickens.k12.sc.us,Tammy Day,,,42
2023,"School District
Of Pickens
County","Forest Acres Elementary
School",3901018,E,401 McAlister Road,Easley,SC,29642,PK-5,710,864-397-1800,https://fae.pickens.k12.sc.us/,"Dr. Ashley
Anderson-Murray",,,42
2023,"School District
Of Pickens
County",Liberty Elementary School,3901022,E,"251 North Hillcrest
Street",Liberty,SC,29657,3-5,455,864-397-2100,https://les.pickens.k12.sc.us/o/les,Dr. J. Lowell Haynes,,,29
2023,"School District
Of Pickens
County","Clemson Elementary
School",3901023,E,581 Berkeley Drive,Clemson,SC,29631,PK-5,794,(864) 397-1500,https://cle.pickens.k12.sc.us/o/cle,Michelle Craddock,,,47
2023,"School District
Of Pickens
County",Pickens Elementary School,3901025,E,"567 Hampton
Avenue",Pickens,SC,29671,PK-5,498,864-397-2300,pes.pickens.k12.sc.us,Donna Harden,,,38
2023,"School District
Of Pickens
County",Six Mile Elementary,3901027,E,"777 North Main
Street",Six Mile,SC,28682,PK-5,545,864-397-2410,https://sme.pickens.k12.sc.us/,Melissa Terry,,,33
2023,"School District
Of Pickens
County",West End Elementary,3901028,E,314 Pelzer Hwy,Easley,SC,29642,PK-5,622,864-397-2500,https://wes.pickens.k12.sc.us,Dr. Angie Garrison,,,41
2023,"School District
Of Pickens
County","Mckissick Academy Of
Science And Technology",3901029,E,156 McKissick Rd.,Easley,SC,29640,PK-5,503,864-397-2200,https://mast.pickens.k12.sc.us/,Heather Touchberry,,,35
