ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,"Report
Card Type
(P,E,M,H,D)",street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2020,"Laurens
District 55","Gray Court-Owings
Elementary/Middle School",3055016,E,9210 Hwy 14,Gray Court,SC,29645,PK-8,801,864-876-2131,www.gcoschool.org,Kim Penland,,,54
2020,"Laurens
District 55","Gray Court-Owings
Elementary/Middle School",3055016,M,9210 Hwy 14,Gray Court,SC,29645,PK-8,801,864-876-2131,www.gcoschool.org,Kim Penland,,,54
2020,"Laurens
District 55","Hickory Tavern
Elementary/Middle School",3055017,E,"163 Neely Ferry Rd. 
",Gray Court,SC,29645,PK-8,730,864-575-2126,www.htem.org,Brandon G. Addy,,,50
2020,"Laurens
District 55","Hickory Tavern
Elementary/Middle School",3055017,M,"163 Neely Ferry Rd. 
",Gray Court,SC,29645,PK-8,730,864-575-2126,www.htem.org,Brandon G. Addy,,,50
2020,"Laurens
District 55",Laurens District 55,3055999,D,301 Hillcrest Drive,Laurens,SC,29360,PK-12,5635,864-984-3568,www.laurens55.org,Dr. Stephen Peters,"Dr. Stephen
Peters",Robby Bell,405
2020,"Laurens
County School
District 56",Clinton High School,3056016,H,18132 Hwy. 72 East,Clinton,SC,29325,9-12,816,864-833-0817,http://chs.lcsd56.org,Martha Brothers,,,55
2020,"Laurens
County School
District 56",Clinton Middle School,3056017,M,800 North Adair Street,Clinton,SC,29325,6-8,675,864-833-0807,https://cms.lcsd56.org/,Brenda Schrantz,,,44
2020,"Laurens
County School
District 56",Clinton Elementary School,3056019,E,800 Chestnut Street,Clinton,SC,29325,K-5,509,864-833-0812,https://ces.lcsd56.org,Melodie Edwards,,,38
2020,"Laurens
County School
District 56","Joanna Woodson Elem
School",3056022,E,510 S ELLIS ST,JOANNA,SC,29351,K-5,308,864-697-6480,https://jwes.lcsd56.org/,Eddie Marshall,,,23
2020,"Laurens
County School
District 56","Eastside Elementary
School",3056023,E,103 Old Colony Road,Clinton,SC,29325,K-5,449,864-833-0827,https://ees.lcsd56.org/,Tanya C.Wilson,,,30
2020,"Laurens
County School
District 56","Laurens County School
District 56",3056999,D,"211 North Broad Street,
Suite B",Clinton,SC,29325,PK-12,2867,864-833-0800,http://www.lcsd56.org/,David C. O'Shields,"David C.
O'Shields",Jim Barton,199
2020,"Lee County
School District",Dennis Elementary School,3101007,E,321 Roland Street,Bishopville,SC,29010,PK-5,419,803-483-1005,https://leebps.leeschooldistrictsc.org,Ricky White,,,23
2020,"Lee County
School District","Lower Lee Elementary
School",3101011,E,5142 St. Charles Road,Mayesville,SC,29104,PK-5,214,803-428-3637,Web: https://leelle.leeschooldistrictsc.org/,Shelia Gamble Stukes,,,14
2020,"Lee County
School District","West Lee Elementary
School",3101012,E,55 West Lee School Road,"Rembert, South
Carolina",SC,29010,PK-5,139,(803) 428-3147,www.keeschooldistrictsc.org,Dr. Veronica Bradley,,,7
2020,"Lee County
School District",Lee Central High School,3101013,H,1800 Wisacky High Way,Bishopville,SC,29010,9-12,527,803-428-4010,https://leelchs.leeschooldistrictsc.org/,Baron M. Turner,,,23
2020,"Lee County
School District",Lee Central Middle School,3101015,M,41 Charlene Lane,Bishopville,SC,29010,6-8,389,803-428-2100,leelcms.leeschooldistrictsc.org/,Patrice Holmes,,,19
2020,"Lee County
School District",Lee County School District,3101999,D,310 Roland Street,Bishopville,SC,29010,PK-12,1688,803-484-5327,www.leeschooldistrictsc.org,Dr. Wanda Andrews,"Dr. Wanda
Andrews","Ms. Sanya
Moses",97
2020,"Lexington
County School
District One",Gilbert High School,3201001,H,840 Main Street,Gilbert,SC,29054,9-12,1034,803-821-1900,www.ghs.lexington1.net,Jacob Nelson,,,70
2020,"Lexington
County School
District One",Lexington High School,3201003,H,2463 Augusta Highway,Lexington,SC,29072,9-12,2161,803-821-3400,LHS.Lexington1.net,Melissa C. Rawl,,,141
2020,"Lexington
County School
District One",Pelion High School,3201004,H,600 Lydia Drive,600 Lydia Drive,SC,29123,9-12,664,803-821-2200,phs.lexington1.net,William Hearn,,,53
2020,"Lexington
County School
District One",Gilbert Elementary,3201005,E,520 Main Street,Gilbert,SC,29054,3-5,736,803-821-1600,www.ges.lexington1.net,P. Heath Branham,,,51
2020,"Lexington
County School
District One","Lexington Elementary
School",3201007,E,116 Azalea Dr,Lexington,SC,29072,PK-5,659,803-821-4000,les.lexington1.net,Timothy Jay Carnahan,,,48
2020,"Lexington
County School
District One",Pelion Elementary School,3201008,E,1202 PIne Street,Pelion,SC,29123,PK-5,644,803-821-2000,pes.lexington1.net,Deborah Poole,,,54
2020,"Lexington
County School
District One","Oak Grove Elementary
School",3201009,E,479 Oak Drive,Lexington,SC,29073,PK-5,703,803-821-0100,http://oges.lexington1.net/,Christy M. Graham,,,50
2020,"Lexington
County School
District One",Lexington Middle School,3201010,M,702 N. Lake Drive,Lexington,SC,29072,6-8,645,803-821-3700,www.http://lms.lexington1.net/,Casey Calhoun,,,52
2020,"Lexington
County School
District One",Red Bank Elementary,3201011,E,246 Community Dr.,246 Community Dr.,SC,29073,PK-5,540,803-821-4600,http://rbes.lexington1.net/,Janet B. Ricard,,,52
2020,"Lexington
County School
District One",White Knoll Elementary,3201049,E,132 White Knoll Way,West Columbia,SC,29170,PK-5,699,803-821-4500,http://wkes.lexington1.net/,Nicole Mitchell,,,52
2020,"Lexington
County School
District One","Saxe Gotha Elementary
School",3201052,E,100 Bill Williamson Court,Lexington,SC,29073,PK-5,743,803-821-4800,http://sges.lexington1.net,Elizabeth Houck,,,55
2020,"Lexington
County School
District One",White Knoll Middle School,3201053,M,116 White Knoll Way,West Columbia,SC,29170,6-8,828,803-821-4300,wkms.lexington1.net,Guy Smith,,,65
2020,"Lexington
County School
District One",Gilbert Middle School,3201054,M,120 Rikard Circle,Gilbert,SC,29054,6-8,824,803-821-1700,gms.lexington1.net,Benjamin Ricard,,,57
2020,"Lexington
County School
District One",Midway Elementary School,3201055,E,180 Midway Road,Lexington,SC,29072,PK-5,919,803-821-0300,http://mes.lexington1.net/,Janet M. Fickling,,,69
2020,"Lexington
County School
District One","Lake Murray Elementary
School",3201056,E,205 Wise Ferry Road,Lexington,SC,29072,PK-5,837,803-821-3100,http://lmes.lexington1.net,Jennifer Stanley,,,54
2020,"Lexington
County School
District One",White Knoll High School,3201057,H,5643 Platt Springs Road,Lexington,SC,29073,9-12,2001,803-821-5200,http://wkhs.lexington1.net/,Edward Daughtrey,,,131
2020,"Lexington
County School
District One",Pelion Middle School,3201058,M,758 Magnolia Street,Pelion,SC,29123,6-8,572,803-821-2300,http://pms.lexington1.net/,Kailanya S. Brailey,,,47
2020,"Lexington
County School
District One",Gilbert Primary School,3201059,P,520 Main Street,Gilbert,SC,29054,PK-2,800,803-821-1400,ges.lexington1.net,William Moody,,,60
2020,"Lexington
County School
District One","Pleasant Hill Elementary
School",3201060,E,664 Rawl Road,Lexington,SC,29072,PK-5,956,803-821-2800,http://phes.lexington1.net/,Margaret B. Mitchum,,,65
2020,"Lexington
County School
District One",Pleasant Hill Middle School,3201061,M,660 Rawl Rd.,Lexington,SC,29072,6-8,739,803-821-2700,http://phms.lexington1.net/,"Dr. Thomas E. Rivers, Jr.",,,53
2020,"Lexington
County School
District One","Carolina Springs
Elementary School",3201062,E,6340 Platt Springs Rd.,Lexington,SC,29073,PK-5,816,803-821-5100,http://cses.lexington1.net/,Gregory W. Watchinski,,,57
2020,"Lexington
County School
District One","Carolina Springs Middle
School",3201063,M,6180 Platt Springs Road,Lexington,SC,29073,6-8,937,803-821-4900,http://csms.lexington1.net/,"Brice LS Cockfield, Ed.D",,,65
2020,"Lexington
County School
District One","Forts Pond Elementary
School",3201064,E,7350 Fish Hatchery Road,Pelion,SC,29123,K-5,550,803-821-2500,fpes.lexington1.net,Michelle L. Smith,,,43
2020,"Lexington
County School
District One","New Providence
Elementary School",3201065,E,1118 Old Cherokee Road,Lexington,SC,29072,K-5,682,803-821-3300,http://npes.lexington1.net/,Robert Candillo,,,45
2020,"Lexington
County School
District One","Rocky Creek Elementary
School",3201066,E,430 Calks Ferry Road,Lexington,SC,29072,PK-5,841,803-821-4200,https://schools.lexington1.net/RCES,Brenda Nichols,,,54
2020,"Lexington
County School
District One","Meadow Glen Elementary
School",3201067,E,510 Ginny Lane,Lexington,SC,29072,K-5,899,803-821-0401,mges.lexington1.net,Jennifer W. McNair,,,63
2020,"Lexington
County School
District One","Meadow Glen Middle
School",3201068,M,440 Ginny Lane,Lexington,SC,29072,6-8,1055,803-821-0600,"www.Lexington1.net
",Dr. Bill Coon,,,77
2020,"Lexington
County School
District One",River Bluff High School,3201069,H,320 Corley Mill Road,Lexington,SC,29072,9-12,2070,803-821-0700,rbhs.lexington1.net,Dr. Luke Clamp,,,128
2020,"Lexington
County School
District One","Deerfield Elementary
School",3201070,E,638 Longs Pond Road,Lexington,SC,29073,PK-5,805,803-821-5500,http://des.lexington1.net/,Janet Malone,,,57
2020,"Lexington
County School
District One",Beechwood Middle School,3201071,M,1340 Highway #378,Lexington,SC,29072,6-8,909,803-821-5700,bms.lexington1.net,Gloria Jenkinson,,,59
2020,"Lexington
County School
District One","Lexington County School
District One",3201999,D,100 Tarrar Springs Road,Lexington,SC,29072,PK-12,27268,803-821-1000,http://lexdistrict1.net,Dr. Gregory D. Little,"Dr. Gregory
D. Little","Mrs.
Cynthia S.
Smith",1981
2020,"Lexington
School District
Two",Airport High School,3202009,H,1315 Boston Ave,West Columbia,SC,29170,9-12,1354,8038225600,ahs.lex2.org,David C. Damm,,,73
2020,"Lexington
School District
Two","Brookland-Cayce High
School",3202011,H,1300 State Street,Cayce,SC,29033,9-12,1019,803-799-5000,bchs.lex2.org,Gregory Morton,,,83
2020,"Lexington
School District
Two",R. H. Fulmer Middle,3202012,M,1614 Walterboro Street,West Columbia,SC,29170,6-8,705,803-822-5660,fms.lex2.org,Megan Carrero,,,49
2020,"Lexington
School District
Two","Cyril B. Busbee Creative
Arts Academy",3202017,M,501 Bulldog Boulevard,,SC,0,6-8,434,803-739-4070,https://bcaa.lex2.org/,Stephanie Hucks,,,29
2020,"Lexington
School District
Two","Congaree Elementary
School",3202019,E,1221 Ramblin Road,West Columbia,SC,29172,2-5,459,803-755-7430,http://congaree.lex2.org/,Christopher Dickey,,,31
2020,"Lexington
School District
Two",Northside Middle School,3202020,M,157 Cougar Drive,West Columbia,SC,29168,6-8,620,803-739-4190,nms.lex2.org,Mary Paige Damm,,,45
2020,"Lexington
School District
Two","Saluda River Academy For
The Arts",3202023,E,1520 Duke Street,West Columbia,SC,29169,K-5,350,803.739.4095,SRAA.lex2.org,Jim LeBlanc,,,27
2020,"Lexington
School District
Two",Springdale Elementary,3202024,E,361 Wattling Road,West Columbia,SC,29170,PK-5,453,803-739-4175,https://springdale.lex2.org/,Hope Vrana,,,31
2020,"Lexington
School District
Two",Pine Ridge Middle School,3202026,M,735 Pine Ridge Drive,West Columbia,SC,29172,6-8,458,803-755-7400,https://prms.lex2.org/,"David V. Basile, Ed.D.",,,34
2020,"Lexington
School District
Two","Herbert A. Wood
Elementary",3202027,E,737 Pine Ridge Dive,West Columbia,SC,29172,PK-5,977,803-755-7420,https://wood.lex2.org/,Leonard Frierson,,,68
2020,"Lexington
School District
Two",Cayce Elementary School,3202029,E,515 Bulldog Blvd,Cayce,SC,29033,PK-5,1040,803-936-5500,https://cayce.lex2.org/,Andrew D Drozdak,,,72
2020,"Lexington
School District
Two",Riverbank Elementary,3202030,E,160 Cougar Drive,West Columbia,SC,29169,PK-5,1134,803-936-3400,https://riverbank.lex2.org,David Sims,,,74
2020,"Lexington
School District
Two","Lexington School District
Two",3202999,D,715 Ninth Street,West Columbia,SC,29169,PK-12,9003,803-796-4708,www.Lex2.org,"William B. James, Jr.","William B.
James, Jr.","Bill
Bingham",635
2020,"Lexington
County School
District Three","Batesburg-Leesville High
School",3203026,H,600 Summerland Ave,Batesburg-Leesville,SC,29006,9-12,547,803-532-9251,blhs.lex3.org,Sonya M. Bryant,,,42
2020,"Lexington
County School
District Three","Batesburg-Leesville
Elementary",3203028,E,403 South Lee Street,Lexington,SC,29073,3-5,478,803-532-1155,http://bles.lex3.org/,Matthew Velasquez,,,34
2020,"Lexington
County School
District Three",Batesburg-Leesville Middle,3203029,M,425 SHEALY RD.,425 SHEALY RD.,SC,0,6-8,463,8035321752,http://blms.lex3.org/,Sharah Clark,,,30
2020,"Lexington
County School
District Three","Batesburg-Leesville
Primary School",3203030,P,800 Summerland Ave,Batesburg-Leesville,SC,29006,PK-2,597,803-532-4452,blps.lex3.org,Dawn Harden,,,40
2020,"Lexington
County School
District Three","Lexington County School
District Three",3203999,D,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2085,(803)532-4423,www.lex3.org,Dr. Stephen Hefner,"Dr. Stephen
Hefner","Stacey
Derrick",146
2020,"Lexington
School District
Four",Swansea High School,3204034,H,500 E 1st Street,Swansea,SC,29160,9-12,868,803-490-7007,www.lexington4.net,Shaun Jacques,,,54
2020,"Lexington
School District
Four","Frances Mack Intermediate
School",3204035,E,161 Gaston Street,Gaston,SC,29053,5-6,500,803-490-7004,https://www.lex4.org/FMIS,Bryan Evans,,,37
2020,"Lexington
School District
Four",Sandhills Middle School,3204036,M,582 Meadowfield Road,Gaston,SC,29053,7-8,520,803-490-7005,https://www.lex4.org/SMS,"Justin Nutter, Interim
Principal",,,35
2020,"Lexington
School District
Four","Sandhills Elementary
School",3204039,E,140 Lewis Rast Road,Swansea,SC,29160,3-4,520,803-490-7003,https://www.lex4.org/SPES,Patricia Carter,,,32
2020,"Lexington
School District
Four",Sandhills Primary School,3204040,P,140 Lewis Rast Road,Swansea,SC,29160,1-2,491,803-490-7003,https://www.lex4.org/SPES,Patty Carter,,,36
2020,"Lexington
School District
Four","Lexington Four Early
Childhood Center",3204800,P,135 Lewis Rast Road,Swansea,SC,29160,PK-K,451,803-490-7001,https://www.lex4.org/ECC,Lisa Evans,,,33
2020,"Lexington
School District
Four","Lexington School District
Four",3204999,D,607 East Fifth Street,Swansea,SC,29160,PK-12,3350,803-490-7000,www.lex4.org,"Robert Maddox, Jr., Ed. D.","Robert
Maddox, Jr.,
Ed. D.","Quincy
Sutton",227
2020,"School District
5 Of Lexington
And Richland
Counti",Chapin High School,3205038,H,300 Columbia Ave.,Chapin,SC,29036,9-12,1487,8035755400,https://www.lexrich5.org/chs,Michael Ames,,,85
2020,"School District
5 Of Lexington
And Richland
Counti","Irmo High School
International School For
The Arts",3205039,H,6671 St. Andrews Road,Columbia,SC,29212,9-12,1261,803-476-3000,https://www.lexrich5.org/Domain/28,Dr. Robin L. Hardy,,,103
2020,"School District
5 Of Lexington
And Richland
Counti",Irmo Middle School,3205040,M,6051 Wescott Road,Columbia,SC,29212,6-8,1015,803-476-3600,https://www.lexrich5.org/ims,Cassandra Paschal,,,76
2020,"School District
5 Of Lexington
And Richland
Counti",Chapin Elementary School,3205041,E,940 Old Bush River Rd,"940 Old Bush River
Rd",SC,29036,PK-4,842,8035755900,https://www.lexrich5.org/ces,Jesse Hutchinson,,,61
2020,"School District
5 Of Lexington
And Richland
Counti",Dutch Fork Elementary,3205042,E,7900 Broad River Rd.,Irmo,SC,29063,PK-5,528,803-476-3900,https://www.lexrich5.org/dfes,Julius Scott,,,45
2020,"School District
5 Of Lexington
And Richland
Counti",Irmo Elementary,3205043,E,7401 Gibbes Street,Irmo,SC,29063,PK-5,579,803-476-4200,https://www.lexrich5.org/ies,Shannon Fincannon,,,43
2020,"School District
5 Of Lexington
And Richland
Counti","Leaphart Elementary
School Steam Magnet",3205044,E,120 Piney Grove Rd,Columbia,SC,29210,PK-5,480,803-476-4700,https://www.lexrich5.org/les,Courtney Sims,,,41
2020,"School District
5 Of Lexington
And Richland
Counti","Seven Oaks Elementary
School Media Magnet",3205045,E,2800 Ashland Road,Columbia,SC,29210,PK-5,545,803-476-8500,https://www.lexrich5.org/soes,Gina Mays,,,48
2020,"School District
5 Of Lexington
And Richland
Counti","Crossroads Intermediate
School",3205046,M,6949 St. Andrews Road,Columbia,SC,29212,6,723,803-476-8300,www.lexrich5.org/cris,Justin Thomas,,,59
2020,"School District
5 Of Lexington
And Richland
Counti","Nursery Road Elementary
School - Arts Magnet",3205047,E,6706 Nursery Road,"Columbia, SC",SC,29212,PK-5,460,803-476-4300,https://www.lexrich5.org/nres,Ms. Love Ligons,,,46
2020,"School District
5 Of Lexington
And Richland
Counti","Harbison West Elementary
School",3205048,E,257 Crossbow Dr.,Columbia,SC,29212,PK-5,599,803-476-3800,www.lexrich5.org>hwes,Randy Norman,,,58
2020,"School District
5 Of Lexington
And Richland
Counti","H. E. Corley Elementary
Leadership Magnet And
Montessori Magnet",3205049,E,1500 Chadford Rd.,Irmo,SC,29063,PK-5,602,8034764001,www.lexrich5.org/heces,Jason Pollock,,,57
2020,"School District
5 Of Lexington
And Richland
Counti",Chapin Intermediate,3205050,E,1130 Old Lexington HWY,Chapin,SC,29036,5-6,795,8035755710,lexrich5.org/CIS,Edward Davis,,,52
2020,"School District
5 Of Lexington
And Richland
Counti",Dutch Fork High School,3205051,H,"1400 Old Tamah Rd,
Irmo,
SC 29063",Irmo,SC,29063,9-12,1692,8034763300,https://www.lexrich5.org/dfhs,"Gerald Gary, Ed. D.",,,113
2020,"School District
5 Of Lexington
And Richland
Counti","Lake Murray Elementary
School",3205052,E,1531 Three Dog Road,Chapin,SC,29036,PK-4,924,803-476-4600,https://www.lexrich5.org/Domain/14,Kelly Reese,,,59
2020,"School District
5 Of Lexington
And Richland
Counti",River Springs Elementary,3205053,E,115 Connie Wright Road,Irmo,SC,29063,PK-5,517,803-476-4400,https://www.lexrich5.org/rses,Matthew R. Gams,,,38
2020,"School District
5 Of Lexington
And Richland
Counti",Dutch Fork Middle School,3205054,M,1528 Old Tamah Road,Irmo,SC,29063,7-8,1011,803-476-4800,www.lexrich5.org/dfms,Vernon Sava,,,71
2020,"School District
5 Of Lexington
And Richland
Counti","Ballentine Elementary
School",3205055,E,1040 Bickley Road,Irmo,SC,29063,K-5,675,803-476-4500,www.lexrich5.org/Ballentine.cfm,Robin W. Bright,,,45
2020,"School District
5 Of Lexington
And Richland
Counti","Oak Pointe Elementary
School",3205056,E,1 River Bottom Road,Irmo,SC,29063,PK-5,579,803-476-4100,https://www.lexrich5.org/opes,Kristie Smith,,,48
2020,"School District
5 Of Lexington
And Richland
Counti",Spring Hill High School,3205057,H,11629 Broad River Road,Chapin,SC,29036,9-12,1125,803-476-8700,www.lexrich5.org/shhs,Dr. Michael Lofton,,,85
2020,"School District
5 Of Lexington
And Richland
Counti",Chapin Middle School,3205058,M,11661 Broad River Road,Chapin,SC,29036,7-8,1010,803-722-5500,https://www.lexrich5.org/cms,Anna M. Miller,,,65
2020,"School District
5 Of Lexington
And Richland
Counti","School District 5 Of
Lexington And Richland
Counti",3205999,D,1020 Dutch Fork Rd.,Irmo,SC,29063,PK-12,17449,803-476-8000,www.lexrich5.org,Dr. Christina S. Melton,"Dr. Christina
S. Melton","Mr. Michael
Cates",1323
2020,"Mccormick
County School
District",Mccormick High School,3301001,H,6981 SC Highway 28 South,McCormick,SC,29835,9-12,193,(864)443-0040,"https://www.mccormick.k12.sc.us/site/Default.aspx
?PageID=13",J. Steven English,,,17
2020,"Mccormick
County School
District",Mccormick Middle School,3301002,M,"6979 South Carolina
Highway 28-South",McCormick,SC,29835,6-8,177,864-443-2243,www.mccormick.k12.sc.us,Gena K. Wideman,,,9
2020,"Mccormick
County School
District","Mccormick Elementary
School",3301003,E,"6977 Hwy 28 South 
","McCormick
",SC,29835,PK-5,301,"864.443.2292
",https://www.mccormick.k12.sc.us/,"Nynita S. Paul
",,,24
2020,"Mccormick
County School
District","Mccormick County School
District",3301999,D,821 North Mine Street,McCormick,SC,29835,PK-12,671,864-852-2435,https://www.mccormick.k12.sc.us/,Betty Bagley,Betty Bagley,"Verteema
Chiles",50
2020,"Marion County
School District",Marion High School,3410002,H,1205 South Main Street,Marion,SC,29571,9-12,678,843-423-2571,https://www.marion.k12.sc.us/Domain/10,Dr. Daris Gore,,,45
2020,"Marion County
School District",Easterling Primary,3410003,P,600 East Northside Ave.,Marion,SC,29571,PK-2,578,843-423-8335,https://www.marion.k12.sc.us/Domain/13,Shalah S Sweeney,,,31
2020,"Marion County
School District",Marion Intermediate,3410004,E,2320 N. Hwy 41A,Marion,SC,29571,3-5,541,843-423-8345,https://www.marion.k12.sc.us/Domain/9,Melanie B. Dozier,,,36
2020,"Marion County
School District",Johnakin Middle,3410007,M,601 Gurley Street,Marion,SC,29571,6-8,554,843.423.8360,https://www.marion.k12.sc.us/Domain/16,Mark C. Fraiser I,,,27
